sim_time x y z roll pitch yaw vx vy vz wx wy wz [pi wi]
686 -1.067503009939893 -0.9638248266711794 1.8601140398214098 0.016170192345585487 -0.22932543450292786 0.09089849603507646 -0.794875019485979 0.7747835948943221 2.7492448017549793 -1.164641169866825 -0.109527613880192 1.5184659092358297 [0.5247817869753844, -0.2957556045020961, 0.1413949844877336, 2.0444001767082423, -0.23505409336509642, -1.905064806146345, -0.5047898286440333, 6.847623439014745, 0.13560182554858277, -7.692169064577431, 0.21723495739494464, -3.9915778772655464, 0.30473717002867895, -10.538867557537566, 0.06900717383060534, -14.704333037813532, 0.31846867344933444, -0.4946220917427435, -0.4699366244793972, 11.187342729909231, 0.008822496072987577, 3.7104696215497284, -0.21335445806856113, -0.9103073395009114]
687 -1.068172566641857 -0.9631705020776278 1.8630539098915926 0.01509201592424599 -0.22948353103989885 0.09254732868511471 -0.6695567019638116 0.6543245935515946 2.9398700701828466 -1.0310361905972036 -0.25359965931375394 1.4036577125068017 [0.5245451826689662, -0.23660430641814112, 0.14396791315946506, 2.572928671731454, -0.23696555032008285, -1.91145695498642, -0.49755629968449205, 7.2335289595412835, 0.12612186467006165, -9.479960878521124, 0.21379981286620234, -3.4351445287423066, 0.29371230547242566, -11.02486455625327, 0.053015339913296704, -15.991833917308634, 0.3181131949619881, -0.3554784873463557, -0.45840565488840157, 11.530969590995621, 0.01284144656789738, 4.018950494909802, -0.21438847693067783, -1.0340188621166957]
688 -1.0687182963867978 -0.9626361719539073 1.866187903548075 0.014172206089286224 -0.22980369361199032 0.09405693388224859 -0.5457297449409452 0.5343301237204583 3.1339936564825472 -0.8619384656369313 -0.40221607090484646 1.3002283039366478 [0.5243559032913037, -0.18927937766259978, 0.1470798086957231, 3.111895536258035, -0.23890165577141934, -1.9361054513364762, -0.49011556839281234, 7.440731291679697, 0.11491679111090412, -11.205073559157524, 0.21093485521235583, -2.864957653846504, 0.2821265440278845, -11.585761444541172, 0.03575859609818803, -17.256743815108678, 0.3178934409396653, -0.21975402232274607, -0.44661431136378166, 11.791343524619938, 0.017181540791432456, 4.340094223535077, -0.2155566409235184, -1.1681639928405572]
689 -1.0691420386858268 -0.9622214891823437 1.8695190920277065 0.013442493498812134 -0.2302929894230434 0.09543080246268656 -0.42374229902903315 0.4146827715635234 3.3311884796314035 -0.6610137479823931 -0.5543151828706726 1.2074760780153984 [0.5242044795249226, -0.15142376638108376, 0.1507380000035301, 3.6581913078070203, -0.24087704972800777, -1.9753939565884484, -0.48263431371357235, 7.481254679239979, 0.10212086049589589, -12.795930615008238, 0.2086412959852885, -2.293559227067332, 0.2699094729959419, -12.217071031942593, 0.01726156640552216, -18.49702969266587, 0.317803264563929, -0.09017637573630188, -0.43463998080489, 11.974330558891612, 0.02185420592912725, 4.6726651376947945, -0.21686802152014065, -1.3113805966222418]
690 -1.0694452336569222 -0.9619262073820805 1.8730502531756994 0.012931777805381618 -0.23095835020137098 0.0966709940342705 -0.3031949710953498 0.29528180026323003 3.5311611479927936 -0.43109178157466493 -0.7099764367820759 1.123448697152031 [0.5240833412601675, -0.12113826475501024, 0.15494780925167886, 4.209809248148748, -0.24290394506392282, -2.026895335915043, -0.47526903239806106, 7.365281315511277, 0.08779347398273735, -14.327386513158535, 0.20690934935693372, -1.7319466283547738, 0.2569969627842646, -12.91251021167732, -0.002458560677613495, -19.720127083135655, 0.31783512941291914, 0.031864848990143635, -0.4225561368856234, 12.083843919266661, 0.02686841522472856, 5.01420929560131, -0.2183315729330477, -1.4635514129070473]
691 -1.0696293181777772 -0.9617501161270805 1.876783783943088 0.012666020043933397 -0.23180596044180146 0.09777897059030818 -0.1840845208548739 0.1760912549999062 3.7335307673887397 -0.1751746818502169 -0.8687174381821866 1.0470320976861514 [0.523986430204019, -0.09691105614845913, 0.15971259802590598, 4.764788774227114, -0.2449919114670032, -2.08796640308038, -0.4681651271002246, 7.103905297836442, 0.07199267852866273, -15.800795454074626, 0.20572069650908056, -1.1886528478531488, 0.2433301951776542, -13.666767606610405, -0.023386519889085532, -20.927959211472036, 0.3179800074132082, 0.14487800028907488, -0.41043141174281783, 12.124725142805552, 0.03223156000922064, 5.363144784492078, -0.21995542622330672, -1.6238532902590288]
692 -1.069695742119662 -0.9616930022019072 1.8807216935926163 0.012668300908932726 -0.2328412705006957 0.09875565478389181 -0.06642394188486293 0.057113925173259056 3.937909649528297 0.10378236300197222 -1.0300976415089709 0.9772092512016883 [0.5239089017143944, -0.07752848962461781, 0.16503408263045544, 5.321484604549445, -0.247148016346379, -2.156104879375805, -0.46145686146067544, 6.708265639549159, 0.054775279119040635, -17.217399409622093, 0.20504990435350867, -0.6707921555718908, 0.22885581317906112, -14.474381998593092, -0.045508419581073795, -22.121899691988265, 0.3182277670016832, 0.24775958847502944, -0.39832946942290665, 12.10194231991117, 0.03794956944859423, 5.7180094393735885, -0.22174684901994157, -1.7914227966348562]
693 -1.069580769967951 -0.9617431259819834 1.8844170641209572 0.013419487174665191 -0.23309675895755366 0.09962028791608524 0.11497215171112336 -0.05012378007620316 3.6953705283409626 0.7526006199210528 -0.18185570770007975 1.0380574677455503 [0.5206579991249586, -3.2509025894358037, 0.17013573339050653, 5.1016507600510925, -0.24886679306345066, -1.71877671707166, -0.4533193675824742, 8.137493878201226, 0.03741250937321282, -17.36276974582782, 0.20376394482368118, -1.2859595298274815, 0.21252761135257614, -16.328201826484992, -0.06834848971499577, -22.84007013392198, 0.31757829350367306, -0.6494734980101393, -0.38697963187409534, 11.349837548811319, 0.04382237686543706, 5.872807416842833, -0.22275065790631396, -1.0038088863723864]
694 -1.0694678830556081 -0.9617795988830704 1.888105203422841 0.014151524859034302 -0.23329306356789034 0.1004879750337563 0.11288691234270157 -0.03647290108696195 3.6881393018836692 0.7282700269447764 -0.12418075763241546 1.036851567796454 [0.5169448323998065, -3.713166725152086, 0.17510401818037963, 4.96828478987311, -0.25049267106625456, -1.6258780028038884, -0.4445433577660064, 8.776009816467838, 0.02029504630442163, -17.11746306879119, 0.2026782778357196, -1.085666987961584, 0.19596647139084256, -16.56113996173358, -0.09095250940342085, -22.604019688425083, 0.31679706805909486, -0.781225444578217, -0.3753924048745323, 11.58722699956304, 0.049634312262966856, 5.811935397529794, -0.22366729637481103, -0.9166384684970673]
695 -1.0693573036036548 -0.961802318562093 1.8917862918537003 0.014864226382268884 -0.23343301482090237 0.101359048777864 0.1105794519534372 -0.02271967902259367 3.681088430859298 0.7039553606558174 -0.069379184068982 1.0358864386183877 [0.5127933022223613, -4.151530177445204, 0.17994539294452838, 4.841374764148744, -0.25202692878886473, -1.5342577226101501, -0.43515898607784986, 9.384371688156522, 0.0034180085771409845, -16.877037727280648, 0.20176845784758932, -0.90981998813029, 0.17918729427089328, -16.77917711994928, -0.11331398249081896, -22.36147308739811, 0.3158995101919268, -0.8975578671680361, -0.36357654072559215, 11.815864148940165, 0.05538150063972518, 5.7471883767583245, -0.22450169991427127, -0.8344035394602327]
